index,Interval_Start,Interval_End,Consumption_kW,Consumption_kWh,Hour,Time,Date,Adjusted_Consumption_kWh,Day,Price (Kč/MWh),Price_kWh,Month,DayOfWeek,Fixed_Cost (Kč),Cost_Difference (Kč),Savings,Elasticity,Season,Price_for_consumed_kWh
121,2024-01-02 06:15:00,2024-01-02 06:30:00,403,403,7,06:15:00,2024-01-02,100.75,2024-01-02,1163.4,1.1634,1,1,806.0,0,-740.1498,39.63703523908603,Summer,117.21255
122,2024-01-02 06:30:00,2024-01-02 06:45:00,420,420,7,06:30:00,2024-01-02,105.0,2024-01-02,1163.4,1.1634,1,1,840.0,0,-771.372,39.91003844959249,Summer,122.157
123,2024-01-02 06:45:00,2024-01-02 07:00:00,649,649,7,06:45:00,2024-01-02,162.25,2024-01-02,1163.4,1.1634,1,1,1298.0,0,-1191.9534,42.78540906874352,Summer,188.76165
124,2024-01-02 07:00:00,2024-01-02 07:15:00,992,992,8,07:00:00,2024-01-02,248.0,2024-01-02,1615.14,1.61514,1,1,1984.0,0,-1373.78112,14.391764009778958,Summer,400.55472
125,2024-01-02 07:15:00,2024-01-02 07:30:00,1098,1098,8,07:15:00,2024-01-02,274.5,2024-01-02,1615.14,1.61514,1,1,2196.0,0,-1520.57628,14.603524402441188,Summer,443.35593
126,2024-01-02 07:30:00,2024-01-02 07:45:00,1180,1180,8,07:30:00,2024-01-02,295.0,2024-01-02,1615.14,1.61514,1,1,2360.0,0,-1634.1348,14.753755617195248,Summer,476.4663
127,2024-01-02 07:45:00,2024-01-02 08:00:00,1144,1144,8,07:45:00,2024-01-02,286.0,2024-01-02,1615.14,1.61514,1,1,2288.0,0,-1584.27984,14.689128694001935,Summer,461.93004
128,2024-01-02 08:00:00,2024-01-02 08:15:00,1017,1017,9,08:00:00,2024-01-02,254.25,2024-01-02,1760.04,1.76004,1,1,2034.0,0,-1261.03932,12.248655365975123,Summer,447.49017
129,2024-01-02 08:15:00,2024-01-02 08:30:00,947,947,9,08:15:00,2024-01-02,236.75,2024-01-02,1760.04,1.76004,1,1,1894.0,0,-1174.24212,12.122512266576464,Summer,416.68947
130,2024-01-02 08:30:00,2024-01-02 08:45:00,846,846,9,08:30:00,2024-01-02,211.5,2024-01-02,1760.04,1.76004,1,1,1692.0,0,-1049.00616,11.923020943470146,Summer,372.24846
131,2024-01-02 08:45:00,2024-01-02 09:00:00,1008,1008,9,08:45:00,2024-01-02,252.0,2024-01-02,1760.04,1.76004,1,1,2016.0,0,-1249.87968,12.232932081081628,Summer,443.53008
132,2024-01-02 09:00:00,2024-01-02 09:15:00,1056,1056,10,09:00:00,2024-01-02,264.0,2024-01-02,1731.9,1.7319,1,1,2112.0,0,-1339.1136,12.676623632252706,Summer,457.2216
133,2024-01-02 09:15:00,2024-01-02 09:30:00,998,998,10,09:15:00,2024-01-02,249.5,2024-01-02,1731.9,1.7319,1,1,1996.0,0,-1265.5638,12.57376815825314,Summer,432.10905
134,2024-01-02 09:30:00,2024-01-02 09:45:00,831,831,10,09:30:00,2024-01-02,207.75,2024-01-02,1731.9,1.7319,1,1,1662.0,0,-1053.7911,12.240342953495468,Summer,359.802225
135,2024-01-02 09:45:00,2024-01-02 10:00:00,786,786,10,09:45:00,2024-01-02,196.5,2024-01-02,1731.9,1.7319,1,1,1572.0,0,-996.7266,12.13897538399618,Summer,340.31835
136,2024-01-02 10:00:00,2024-01-02 10:15:00,882,882,11,10:00:00,2024-01-02,220.5,2024-01-02,1771.64,1.77164,1,1,1764.0,0,-1083.4135199999998,11.858934780136492,Summer,390.64662
137,2024-01-02 10:15:00,2024-01-02 10:30:00,977,977,11,10:15:00,2024-01-02,244.25,2024-01-02,1771.64,1.77164,1,1,1954.0,0,-1200.10772,12.037800983383688,Summer,432.72307
138,2024-01-02 10:30:00,2024-01-02 10:45:00,834,834,11,10:30:00,2024-01-02,208.5,2024-01-02,1771.64,1.77164,1,1,1668.0,0,-1024.4522399999998,11.761088830255336,Summer,369.38694
139,2024-01-02 10:45:00,2024-01-02 11:00:00,791,791,11,10:45:00,2024-01-02,197.75,2024-01-02,1771.64,1.77164,1,1,1582.0,0,-971.63276,11.668529100128268,Summer,350.34181
140,2024-01-02 11:00:00,2024-01-02 11:15:00,891,891,12,11:00:00,2024-01-02,222.75,2024-01-02,1859.52,1.85952,1,1,1782.0,0,-1016.16768,10.94977117882218,Summer,414.20808
141,2024-01-02 11:15:00,2024-01-02 11:30:00,926,926,12,11:15:00,2024-01-02,231.5,2024-01-02,1859.52,1.85952,1,1,1852.0,0,-1056.08448,11.011884132109437,Summer,430.47888
142,2024-01-02 11:30:00,2024-01-02 11:45:00,850,850,12,11:30:00,2024-01-02,212.5,2024-01-02,1859.52,1.85952,1,1,1700.0,0,-969.408,10.87382940641448,Summer,395.148
143,2024-01-02 11:45:00,2024-01-02 12:00:00,825,825,12,11:45:00,2024-01-02,206.25,2024-01-02,1859.52,1.85952,1,1,1650.0,0,-940.896,10.825704179699416,Summer,383.526
144,2024-01-02 12:00:00,2024-01-02 12:15:00,937,937,13,12:00:00,2024-01-02,234.25,2024-01-02,1967.64,1.96764,1,1,1874.0,0,-967.32132,10.10982698512858,Summer,460.91967
145,2024-01-02 12:15:00,2024-01-02 12:30:00,957,957,13,12:15:00,2024-01-02,239.25,2024-01-02,1967.64,1.96764,1,1,1914.0,0,-987.96852,10.14103121324479,Summer,470.75787
146,2024-01-02 12:30:00,2024-01-02 12:45:00,868,868,13,12:30:00,2024-01-02,217.0,2024-01-02,1967.64,1.96764,1,1,1736.0,0,-896.08848,9.996813349667349,Summer,426.97788
147,2024-01-02 12:45:00,2024-01-02 13:00:00,790,790,13,12:45:00,2024-01-02,197.5,2024-01-02,1967.64,1.96764,1,1,1580.0,0,-815.5644,9.857697037180936,Summer,388.6089
148,2024-01-02 13:00:00,2024-01-02 13:15:00,906,906,14,13:00:00,2024-01-02,226.5,2024-01-02,1989.86,1.98986,1,1,1812.0,0,-915.18684,9.895934812200258,Summer,450.70329
149,2024-01-02 13:15:00,2024-01-02 13:30:00,901,901,14,13:15:00,2024-01-02,225.25,2024-01-02,1989.86,1.98986,1,1,1802.0,0,-910.13614,9.887891888654762,Summer,448.215965
150,2024-01-02 13:30:00,2024-01-02 13:45:00,870,870,14,13:30:00,2024-01-02,217.5,2024-01-02,1989.86,1.98986,1,1,1740.0,0,-878.8218,9.837007041485274,Summer,432.79455
151,2024-01-02 13:45:00,2024-01-02 14:00:00,749,749,14,13:45:00,2024-01-02,187.25,2024-01-02,1989.86,1.98986,1,1,1498.0,0,-756.59486,9.619361348336671,Summer,372.601285
152,2024-01-02 14:00:00,2024-01-02 14:15:00,848,848,15,14:00:00,2024-01-02,212.0,2024-01-02,2028.61,2.02861,1,1,1696.0,0,-823.73872,9.532583203416934,Summer,430.06532
153,2024-01-02 14:15:00,2024-01-02 14:30:00,862,862,15,14:15:00,2024-01-02,215.5,2024-01-02,2028.61,2.02861,1,1,1724.0,0,-837.33818,9.555732444486448,Summer,437.165455
154,2024-01-02 14:30:00,2024-01-02 14:45:00,856,856,15,14:30:00,2024-01-02,214.0,2024-01-02,2028.61,2.02861,1,1,1712.0,0,-831.5098399999999,9.545857720048328,Summer,434.12254
155,2024-01-02 14:45:00,2024-01-02 15:00:00,745,745,15,14:45:00,2024-01-02,186.25,2024-01-02,2028.61,2.02861,1,1,1490.0,0,-723.68555,9.349510798579296,Summer,377.8286125
156,2024-01-02 15:00:00,2024-01-02 15:15:00,900,900,16,15:00:00,2024-01-02,225.0,2024-01-02,2049.84,2.04984,1,1,1800.0,0,-855.1439999999999,9.477232306611578,Summer,461.214
157,2024-01-02 15:15:00,2024-01-02 15:30:00,889,889,16,15:15:00,2024-01-02,222.25,2024-01-02,2049.84,2.04984,1,1,1778.0,0,-844.6922399999999,9.46009914514253,Summer,455.57694
158,2024-01-02 15:30:00,2024-01-02 15:45:00,846,846,16,15:30:00,2024-01-02,211.5,2024-01-02,2049.84,2.04984,1,1,1692.0,0,-803.8353599999999,9.391026257785455,Summer,433.5411600000001
159,2024-01-02 15:45:00,2024-01-02 16:00:00,736,736,16,15:45:00,2024-01-02,184.0,2024-01-02,2049.84,2.04984,1,1,1472.0,0,-699.3177599999999,9.196965704181084,Summer,377.17056
160,2024-01-02 16:00:00,2024-01-02 16:15:00,667,667,17,16:00:00,2024-01-02,166.75,2024-01-02,2120.69,2.12069,1,1,1334.0,0,-586.4997699999999,8.650300644123751,Summer,353.6250575
161,2024-01-02 16:15:00,2024-01-02 16:30:00,644,644,17,16:15:00,2024-01-02,161.0,2024-01-02,2120.69,2.12069,1,1,1288.0,0,-566.2756399999998,8.603620609212085,Summer,341.43109000000004
162,2024-01-02 16:30:00,2024-01-02 16:45:00,636,636,17,16:30:00,2024-01-02,159.0,2024-01-02,2120.69,2.12069,1,1,1272.0,0,-559.2411599999999,8.586992336540265,Summer,337.18971000000005
163,2024-01-02 16:45:00,2024-01-02 17:00:00,639,639,17,16:45:00,2024-01-02,159.75,2024-01-02,2120.69,2.12069,1,1,1278.0,0,-561.8790899999999,8.593252322174841,Summer,338.7802275
164,2024-01-02 17:00:00,2024-01-02 17:15:00,580,580,18,17:00:00,2024-01-02,145.0,2024-01-02,2075.27,2.07527,1,1,1160.0,0,-536.3433999999999,8.71538724332322,Summer,300.91415
165,2024-01-02 17:15:00,2024-01-02 17:30:00,535,535,18,17:15:00,2024-01-02,133.75,2024-01-02,2075.27,2.07527,1,1,1070.0,0,-494.73055,8.604769077569566,Summer,277.5673625
166,2024-01-02 17:30:00,2024-01-02 17:45:00,503,503,18,17:30:00,2024-01-02,125.75,2024-01-02,2075.27,2.07527,1,1,1006.0,0,-465.1391899999999,8.520291177759105,Summer,260.96520250000003
167,2024-01-02 17:45:00,2024-01-02 18:00:00,479,479,18,17:45:00,2024-01-02,119.75,2024-01-02,2075.27,2.07527,1,1,958.0,0,-442.9456699999999,8.453327532272986,Summer,248.5135825
168,2024-01-02 18:00:00,2024-01-02 18:15:00,371,371,19,18:00:00,2024-01-02,92.75,2024-01-02,1928.15,1.92815,1,1,742.0,0,-397.65635,9.010894824313011,Summer,178.8359125
169,2024-01-02 18:15:00,2024-01-02 18:30:00,384,384,19,18:15:00,2024-01-02,96.0,2024-01-02,1928.15,1.92815,1,1,768.0,0,-411.5904,9.063350712334769,Summer,185.1024
170,2024-01-02 18:30:00,2024-01-02 18:45:00,389,389,19,18:30:00,2024-01-02,97.25,2024-01-02,1928.15,1.92815,1,1,778.0,0,-416.94965,9.083054580138525,Summer,187.5125875
171,2024-01-02 18:45:00,2024-01-02 19:00:00,355,355,19,18:45:00,2024-01-02,88.75,2024-01-02,1928.15,1.92815,1,1,710.0,0,-380.50675,8.943750608413152,Summer,171.1233125
172,2024-01-02 19:00:00,2024-01-02 19:15:00,351,351,20,19:00:00,2024-01-02,87.75,2024-01-02,1698.82,1.69882,1,1,702.0,0,-456.71418,11.059466675889976,Summer,149.071455
173,2024-01-02 19:15:00,2024-01-02 19:30:00,350,350,20,19:15:00,2024-01-02,87.5,2024-01-02,1698.82,1.69882,1,1,700.0,0,-455.413,11.054082855335558,Summer,148.64675
174,2024-01-02 19:30:00,2024-01-02 19:45:00,345,345,20,19:30:00,2024-01-02,86.25,2024-01-02,1698.82,1.69882,1,1,690.0,0,-448.9071,11.026930907407058,Summer,146.523225
175,2024-01-02 19:45:00,2024-01-02 20:00:00,351,351,20,19:45:00,2024-01-02,87.75,2024-01-02,1698.82,1.69882,1,1,702.0,0,-456.71418,11.059466675889976,Summer,149.071455
176,2024-01-02 20:00:00,2024-01-02 20:15:00,345,345,21,20:00:00,2024-01-02,86.25,2024-01-02,1445.55,1.44555,1,1,690.0,0,-536.28525,15.858086914520902,Summer,124.6786875
177,2024-01-02 20:15:00,2024-01-02 20:30:00,335,335,21,20:15:00,2024-01-02,83.75,2024-01-02,1445.55,1.44555,1,1,670.0,0,-520.74075,15.7782641366302,Summer,121.0648125
178,2024-01-02 20:30:00,2024-01-02 20:45:00,326,326,21,20:30:00,2024-01-02,81.5,2024-01-02,1445.55,1.44555,1,1,652.0,0,-506.75070000000005,15.704359390451463,Summer,117.812325
179,2024-01-02 20:45:00,2024-01-02 21:00:00,335,335,21,20:45:00,2024-01-02,83.75,2024-01-02,1445.55,1.44555,1,1,670.0,0,-520.74075,15.7782641366302,Summer,121.0648125
180,2024-01-02 21:00:00,2024-01-02 21:15:00,342,342,22,21:00:00,2024-01-02,85.5,2024-01-02,1175.25,1.17525,1,1,684.0,0,-624.0645000000001,36.13313441450652,Summer,100.483875
181,2024-01-02 21:15:00,2024-01-02 21:30:00,335,335,22,21:15:00,2024-01-02,83.75,2024-01-02,1175.25,1.17525,1,1,670.0,0,-611.29125,36.00506845500228,Summer,98.4271875
182,2024-01-02 21:30:00,2024-01-02 21:45:00,319,319,22,21:30:00,2024-01-02,79.75,2024-01-02,1175.25,1.17525,1,1,638.0,0,-582.0952500000001,35.702002075068634,Summer,93.7261875
183,2024-01-02 21:45:00,2024-01-02 22:00:00,311,311,22,21:45:00,2024-01-02,77.75,2024-01-02,1175.25,1.17525,1,1,622.0,0,-567.49725,35.544719126847454,Summer,91.3756875
184,2024-01-02 22:00:00,2024-01-02 22:15:00,302,302,23,22:00:00,2024-01-02,75.5,2024-01-02,1002.71,1.00271,1,1,604.0,0,-603.18158,2110.022566746086,Summer,75.704605
185,2024-01-02 22:15:00,2024-01-02 22:30:00,304,304,23,22:15:00,2024-01-02,76.0,2024-01-02,1002.71,1.00271,1,1,608.0,0,-607.17616,2112.4615423638,Summer,76.20596
186,2024-01-02 22:30:00,2024-01-02 22:45:00,301,301,23,22:30:00,2024-01-02,75.25,2024-01-02,1002.71,1.00271,1,1,602.0,0,-601.18429,2108.797015159861,Summer,75.4539275
187,2024-01-02 22:45:00,2024-01-02 23:00:00,283,283,23,22:45:00,2024-01-02,70.75,2024-01-02,1002.71,1.00271,1,1,566.0,0,-565.23307,2086.012187381035,Summer,70.9417325
188,2024-01-02 23:00:00,2024-01-02 23:15:00,274,274,24,23:00:00,2024-01-02,68.5,2024-01-02,438.65,0.43865,1,1,548.0,0,-701.8099,-6.811606824303299,Summer,30.047525
189,2024-01-02 23:15:00,2024-01-02 23:30:00,269,269,24,23:15:00,2024-01-02,67.25,2024-01-02,438.65,0.43865,1,1,538.0,0,-689.00315,-6.789257877427196,Summer,29.4992125
190,2024-01-02 23:30:00,2024-01-02 23:45:00,265,265,24,23:30:00,2024-01-02,66.25,2024-01-02,438.65,0.43865,1,1,530.0,0,-678.75775,-6.771077559623534,Summer,29.0605625
191,2024-01-02 23:45:00,2024-01-03 00:00:00,271,271,24,23:45:00,2024-01-02,67.75,2024-01-02,438.65,0.43865,1,1,542.0,0,-694.12585,-6.798246907537072,Summer,29.7185375
192,2024-01-03 00:00:00,2024-01-03 00:15:00,257,257,1,00:00:00,2024-01-03,64.25,2024-01-03,291.41,0.29141,1,2,514.0,0,-696.10763,-4.5003793726881405,Summer,18.7230925
193,2024-01-03 00:15:00,2024-01-03 00:30:00,254,254,1,00:15:00,2024-01-03,63.5,2024-01-03,291.41,0.29141,1,2,508.0,0,-687.98186,-4.490856591929389,Summer,18.504535
194,2024-01-03 00:30:00,2024-01-03 00:45:00,247,247,1,00:30:00,2024-01-03,61.75,2024-01-03,291.41,0.29141,1,2,494.0,0,-669.02173,-4.468192046200309,Summer,17.9945675
195,2024-01-03 00:45:00,2024-01-03 01:00:00,255,255,1,00:45:00,2024-01-03,63.75,2024-01-03,291.41,0.29141,1,2,510.0,0,-690.69045,-4.494043292205214,Summer,18.5773875
196,2024-01-03 01:00:00,2024-01-03 01:15:00,253,253,2,01:00:00,2024-01-03,63.25,2024-01-03,262.54,0.26254,1,2,506.0,0,-692.57738,-4.137572009475805,Summer,16.605655
197,2024-01-03 01:15:00,2024-01-03 01:30:00,250,250,2,01:15:00,2024-01-03,62.5,2024-01-03,262.54,0.26254,1,2,500.0,0,-684.365,-4.128652463684612,Summer,16.40875
198,2024-01-03 01:30:00,2024-01-03 01:45:00,243,243,2,01:30:00,2024-01-03,60.75,2024-01-03,262.54,0.26254,1,2,486.0,0,-665.20278,-4.107416859159723,Summer,15.949305
199,2024-01-03 01:45:00,2024-01-03 02:00:00,241,241,2,01:45:00,2024-01-03,60.25,2024-01-03,262.54,0.26254,1,2,482.0,0,-659.72786,-4.101237101762089,Summer,15.818035
200,2024-01-03 02:00:00,2024-01-03 02:15:00,247,247,3,02:00:00,2024-01-03,61.75,2024-01-03,248.97,0.24897,1,2,494.0,0,-679.50441,-3.9623832783168913,Summer,15.3738975
201,2024-01-03 02:15:00,2024-01-03 02:30:00,253,253,3,02:15:00,2024-01-03,63.25,2024-01-03,248.97,0.24897,1,2,506.0,0,-696.01059,-3.9796450427685466,Summer,15.7473525
202,2024-01-03 02:30:00,2024-01-03 02:45:00,250,250,3,02:30:00,2024-01-03,62.5,2024-01-03,248.97,0.24897,1,2,500.0,0,-687.7575,-3.971065947079004,Summer,15.560625
203,2024-01-03 02:45:00,2024-01-03 03:00:00,239,239,3,02:45:00,2024-01-03,59.75,2024-01-03,248.97,0.24897,1,2,478.0,0,-657.49617,-3.938703586788138,Summer,14.8759575
204,2024-01-03 03:00:00,2024-01-03 03:15:00,243,243,4,03:00:00,2024-01-03,60.75,2024-01-03,240.83,0.24083,1,2,486.0,0,-670.4783100000001,-3.858397407931415,Summer,14.630422500000002
205,2024-01-03 03:15:00,2024-01-03 03:30:00,267,267,4,03:15:00,2024-01-03,66.75,2024-01-03,240.83,0.24083,1,2,534.0,0,-736.69839,-3.924555726056039,Summer,16.075402500000003
206,2024-01-03 03:30:00,2024-01-03 03:45:00,293,293,4,03:30:00,2024-01-03,73.25,2024-01-03,240.83,0.24083,1,2,586.0,0,-808.43681,-3.9898267108962586,Summer,17.6407975
207,2024-01-03 03:45:00,2024-01-03 04:00:00,266,266,4,03:45:00,2024-01-03,66.5,2024-01-03,240.83,0.24083,1,2,532.0,0,-733.93922,-3.921920027149117,Summer,16.015195000000002
208,2024-01-03 04:00:00,2024-01-03 04:15:00,316,316,5,04:00:00,2024-01-03,79.0,2024-01-03,257.11,0.25711,1,2,632.0,0,-866.75324,-4.237612244738258,Summer,20.31169
209,2024-01-03 04:15:00,2024-01-03 04:30:00,280,280,5,04:15:00,2024-01-03,70.0,2024-01-03,257.11,0.25711,1,2,560.0,0,-768.0092,-4.148561998233292,Summer,17.997700000000002
210,2024-01-03 04:30:00,2024-01-03 04:45:00,281,281,5,04:30:00,2024-01-03,70.25,2024-01-03,257.11,0.25711,1,2,562.0,0,-770.7520900000001,-4.151186745393843,Summer,18.0619775
211,2024-01-03 04:45:00,2024-01-03 05:00:00,281,281,5,04:45:00,2024-01-03,70.25,2024-01-03,257.11,0.25711,1,2,562.0,0,-770.7520900000001,-4.151186745393843,Summer,18.0619775
212,2024-01-03 05:00:00,2024-01-03 05:15:00,334,334,6,05:00:00,2024-01-03,83.5,2024-01-03,289.19,0.28919,1,2,668.0,0,-905.41054,-4.6838680616593455,Summer,24.147365
213,2024-01-03 05:15:00,2024-01-03 05:30:00,334,334,6,05:15:00,2024-01-03,83.5,2024-01-03,289.19,0.28919,1,2,668.0,0,-905.41054,-4.6838680616593455,Summer,24.147365
214,2024-01-03 05:30:00,2024-01-03 05:45:00,353,353,6,05:30:00,2024-01-03,88.25,2024-01-03,289.19,0.28919,1,2,706.0,0,-956.91593,-4.728462517055434,Summer,25.5210175
215,2024-01-03 05:45:00,2024-01-03 06:00:00,375,375,6,05:45:00,2024-01-03,93.75,2024-01-03,289.19,0.28919,1,2,750.0,0,-1016.55375,-4.777192560017388,Summer,27.1115625
216,2024-01-03 06:00:00,2024-01-03 06:15:00,402,402,7,06:00:00,2024-01-03,100.5,2024-01-03,889.29,0.8892899999999999,1,2,804.0,0,-848.5054200000001,-51.10675554191664,Summer,89.373645
217,2024-01-03 06:15:00,2024-01-03 06:30:00,430,430,7,06:15:00,2024-01-03,107.5,2024-01-03,889.29,0.8892899999999999,1,2,860.0,0,-907.6053,-51.68062443244792,Summer,95.598675
218,2024-01-03 06:30:00,2024-01-03 06:45:00,590,590,7,06:30:00,2024-01-03,147.5,2024-01-03,889.29,0.8892899999999999,1,2,1180.0,0,-1245.3189,-54.376714430799765,Summer,131.17027499999998
219,2024-01-03 06:45:00,2024-01-03 07:00:00,538,538,7,06:45:00,2024-01-03,134.5,2024-01-03,889.29,0.8892899999999999,1,2,1076.0,0,-1135.56198,-53.59036402979807,Summer,119.60950499999998
220,2024-01-03 07:00:00,2024-01-03 07:15:00,910,910,8,07:00:00,2024-01-03,227.5,2024-01-03,1075.34,1.07534,1,2,1820.0,0,-1751.4406,93.80143531929544,Summer,244.63985
221,2024-01-03 07:15:00,2024-01-03 07:30:00,953,953,8,07:15:00,2024-01-03,238.25,2024-01-03,1075.34,1.07534,1,2,1906.0,0,-1834.20098,94.43706693477544,Summer,256.199755
222,2024-01-03 07:30:00,2024-01-03 07:45:00,1030,1030,8,07:30:00,2024-01-03,257.5,2024-01-03,1075.34,1.07534,1,2,2060.0,0,-1982.3998,95.50675999130505,Summer,276.90005
223,2024-01-03 07:45:00,2024-01-03 08:00:00,1034,1034,8,07:45:00,2024-01-03,258.5,2024-01-03,1075.34,1.07534,1,2,2068.0,0,-1990.09844,95.56012094619096,Summer,277.97539
224,2024-01-03 08:00:00,2024-01-03 08:15:00,883,883,9,08:00:00,2024-01-03,220.75,2024-01-03,1546.14,1.54614,1,2,1766.0,0,-1283.75838,15.566600455032564,Summer,341.310405
225,2024-01-03 08:15:00,2024-01-03 08:30:00,809,809,9,08:15:00,2024-01-03,202.25,2024-01-03,1546.14,1.54614,1,2,1618.0,0,-1176.17274,15.365742226218044,Summer,312.706815
226,2024-01-03 08:30:00,2024-01-03 08:45:00,899,899,9,08:30:00,2024-01-03,224.75,2024-01-03,1546.14,1.54614,1,2,1798.0,0,-1307.02014,15.60781068992309,Summer,347.49496500000004
227,2024-01-03 08:45:00,2024-01-03 09:00:00,973,973,9,08:45:00,2024-01-03,243.25,2024-01-03,1546.14,1.54614,1,2,1946.0,0,-1414.60578,15.789334407116344,Summer,376.098555
228,2024-01-03 09:00:00,2024-01-03 09:15:00,868,868,10,09:00:00,2024-01-03,217.0,2024-01-03,1615.47,1.61547,1,2,1736.0,0,-1201.77204,14.107226500256555,Summer,350.55699
229,2024-01-03 09:15:00,2024-01-03 09:30:00,842,842,10,09:15:00,2024-01-03,210.5,2024-01-03,1615.47,1.61547,1,2,1684.0,0,-1165.77426,14.043819377882912,Summer,340.056435
230,2024-01-03 09:30:00,2024-01-03 09:45:00,937,937,10,09:30:00,2024-01-03,234.25,2024-01-03,1615.47,1.61547,1,2,1874.0,0,-1297.30461,14.266708216809972,Summer,378.4238475
231,2024-01-03 09:45:00,2024-01-03 10:00:00,1009,1009,10,09:45:00,2024-01-03,252.25,2024-01-03,1615.47,1.61547,1,2,2018.0,0,-1396.99077,14.421061291898836,Summer,407.5023075
232,2024-01-03 10:00:00,2024-01-03 10:15:00,815,815,11,10:00:00,2024-01-03,203.75,2024-01-03,1480.5,1.4805,1,2,1630.0,0,-1238.3925000000002,17.083414951560513,Summer,301.651875
233,2024-01-03 10:15:00,2024-01-03 10:30:00,879,879,11,10:15:00,2024-01-03,219.75,2024-01-03,1480.5,1.4805,1,2,1758.0,0,-1335.6405,17.27607719165413,Summer,325.339875
234,2024-01-03 10:30:00,2024-01-03 10:45:00,927,927,11,10:30:00,2024-01-03,231.75,2024-01-03,1480.5,1.4805,1,2,1854.0,0,-1408.5765,17.411580238932956,Summer,343.105875
235,2024-01-03 10:45:00,2024-01-03 11:00:00,963,963,11,10:45:00,2024-01-03,240.75,2024-01-03,1480.5,1.4805,1,2,1926.0,0,-1463.2785,17.508679629816953,Summer,356.430375
236,2024-01-03 11:00:00,2024-01-03 11:15:00,764,764,12,11:00:00,2024-01-03,191.0,2024-01-03,1406.23,1.40623,1,2,1528.0,0,-1217.6402799999998,19.47294518353979,Summer,268.58993000000004
237,2024-01-03 11:15:00,2024-01-03 11:30:00,900,900,12,11:15:00,2024-01-03,225.0,2024-01-03,1406.23,1.40623,1,2,1800.0,0,-1434.393,19.95349969298773,Summer,316.40175
238,2024-01-03 11:30:00,2024-01-03 11:45:00,991,991,12,11:30:00,2024-01-03,247.75,2024-01-03,1406.23,1.40623,1,2,1982.0,0,-1579.42607,20.236034974761235,Summer,348.3934825
239,2024-01-03 11:45:00,2024-01-03 12:00:00,1015,1015,12,11:45:00,2024-01-03,253.75,2024-01-03,1406.23,1.40623,1,2,2030.0,0,-1617.67655,20.306227081670176,Summer,356.8308625
240,2024-01-03 12:00:00,2024-01-03 12:15:00,819,819,13,12:00:00,2024-01-03,204.75,2024-01-03,1381.55,1.38155,1,2,1638.0,0,-1325.51055,20.754821677843733,Summer,282.8723625
241,2024-01-03 12:15:00,2024-01-03 12:30:00,948,948,13,12:15:00,2024-01-03,237.0,2024-01-03,1381.55,1.38155,1,2,1896.0,0,-1534.2906,21.20738256001627,Summer,327.42735
242,2024-01-03 12:30:00,2024-01-03 12:45:00,996,996,13,12:30:00,2024-01-03,249.0,2024-01-03,1381.55,1.38155,1,2,1992.0,0,-1611.9761999999998,21.36020381512104,Summer,344.00595000000004
243,2024-01-03 12:45:00,2024-01-03 13:00:00,1011,1011,13,12:45:00,2024-01-03,252.75,2024-01-03,1381.55,1.38155,1,2,2022.0,0,-1636.25295,21.40645282902288,Summer,349.1867625
244,2024-01-03 13:00:00,2024-01-03 13:15:00,812,812,14,13:00:00,2024-01-03,203.0,2024-01-03,1382.29,1.38229,1,2,1624.0,0,-1313.58052,20.69397783935623,Summer,280.60487
245,2024-01-03 13:15:00,2024-01-03 13:30:00,899,899,14,13:15:00,2024-01-03,224.75,2024-01-03,1382.29,1.38229,1,2,1798.0,0,-1454.32129,21.008372751444416,Summer,310.6696775
246,2024-01-03 13:30:00,2024-01-03 13:45:00,954,954,14,13:30:00,2024-01-03,238.5,2024-01-03,1382.29,1.38229,1,2,1908.0,0,-1543.29534,21.191792637001488,Summer,329.676165
247,2024-01-03 13:45:00,2024-01-03 14:00:00,1009,1009,14,13:45:00,2024-01-03,252.25,2024-01-03,1382.29,1.38229,1,2,2018.0,0,-1632.26939,21.364928738683474,Summer,348.6826525
248,2024-01-03 14:00:00,2024-01-03 14:15:00,790,790,15,14:00:00,2024-01-03,197.5,2024-01-03,1533.31,1.53331,1,2,1580.0,0,-1158.6851,15.609694497182682,Summer,302.828725
249,2024-01-03 14:15:00,2024-01-03 14:30:00,824,824,15,14:15:00,2024-01-03,206.0,2024-01-03,1533.31,1.53331,1,2,1648.0,0,-1208.55256,15.708278365917367,Summer,315.86186
250,2024-01-03 14:30:00,2024-01-03 14:45:00,872,872,15,14:30:00,2024-01-03,218.0,2024-01-03,1533.31,1.53331,1,2,1744.0,0,-1278.95368,15.840742285883758,Summer,334.26158
251,2024-01-03 14:45:00,2024-01-03 15:00:00,942,942,15,14:45:00,2024-01-03,235.5,2024-01-03,1533.31,1.53331,1,2,1884.0,0,-1381.62198,16.02139424745387,Summer,361.094505
252,2024-01-03 15:00:00,2024-01-03 15:15:00,785,785,16,15:00:00,2024-01-03,196.25,2024-01-03,1740.82,1.74082,1,2,1570.0,0,-988.4563,12.024187547939356,Summer,341.635925
253,2024-01-03 15:15:00,2024-01-03 15:30:00,729,729,16,15:15:00,2024-01-03,182.25,2024-01-03,1740.82,1.74082,1,2,1458.0,0,-917.94222,11.890681371072631,Summer,317.264445
254,2024-01-03 15:30:00,2024-01-03 15:45:00,731,731,16,15:30:00,2024-01-03,182.75,2024-01-03,1740.82,1.74082,1,2,1462.0,0,-920.46058,11.895623549787418,Summer,318.134855
