index,Interval_Start,Interval_End,Consumption_kW,Consumption_kWh,Hour,Time,Date,Day,Price (Kč/MWh)
6223,2024-03-05 19:45:00,2024-03-05 20:00:00,362,362,20,19:45:00,2024-03-05,2024-03-05,2905.18
6224,2024-03-05 20:00:00,2024-03-05 20:15:00,362,362,21,20:00:00,2024-03-05,2024-03-05,2397.32
6225,2024-03-05 20:15:00,2024-03-05 20:30:00,350,350,21,20:15:00,2024-03-05,2024-03-05,2397.32
6226,2024-03-05 20:30:00,2024-03-05 20:45:00,335,335,21,20:30:00,2024-03-05,2024-03-05,2397.32
6227,2024-03-05 20:45:00,2024-03-05 21:00:00,326,326,21,20:45:00,2024-03-05,2024-03-05,2397.32
6228,2024-03-05 21:00:00,2024-03-05 21:15:00,334,334,22,21:00:00,2024-03-05,2024-03-05,2123.48
6229,2024-03-05 21:15:00,2024-03-05 21:30:00,324,324,22,21:15:00,2024-03-05,2024-03-05,2123.48
6230,2024-03-05 21:30:00,2024-03-05 21:45:00,330,330,22,21:30:00,2024-03-05,2024-03-05,2123.48
6231,2024-03-05 21:45:00,2024-03-05 22:00:00,325,325,22,21:45:00,2024-03-05,2024-03-05,2123.48
6232,2024-03-05 22:00:00,2024-03-05 22:15:00,309,309,23,22:00:00,2024-03-05,2024-03-05,1958.93
6233,2024-03-05 22:15:00,2024-03-05 22:30:00,299,299,23,22:15:00,2024-03-05,2024-03-05,1958.93
6234,2024-03-05 22:30:00,2024-03-05 22:45:00,293,293,23,22:30:00,2024-03-05,2024-03-05,1958.93
6235,2024-03-05 22:45:00,2024-03-05 23:00:00,304,304,23,22:45:00,2024-03-05,2024-03-05,1958.93
6236,2024-03-05 23:00:00,2024-03-05 23:15:00,284,284,24,23:00:00,2024-03-05,2024-03-05,1824.55
6237,2024-03-05 23:15:00,2024-03-05 23:30:00,280,280,24,23:15:00,2024-03-05,2024-03-05,1824.55
6238,2024-03-05 23:30:00,2024-03-05 23:45:00,282,282,24,23:30:00,2024-03-05,2024-03-05,1824.55
6239,2024-03-05 23:45:00,2024-03-06 00:00:00,292,292,24,23:45:00,2024-03-05,2024-03-05,1824.55
6240,2024-03-06 00:00:00,2024-03-06 00:15:00,285,285,1,00:00:00,2024-03-06,2024-03-06,1800.56
6241,2024-03-06 00:15:00,2024-03-06 00:30:00,278,278,1,00:15:00,2024-03-06,2024-03-06,1800.56
6242,2024-03-06 00:30:00,2024-03-06 00:45:00,264,264,1,00:30:00,2024-03-06,2024-03-06,1800.56
6243,2024-03-06 00:45:00,2024-03-06 01:00:00,278,278,1,00:45:00,2024-03-06,2024-03-06,1800.56
6244,2024-03-06 01:00:00,2024-03-06 01:15:00,271,271,2,01:00:00,2024-03-06,2024-03-06,1792.95
6245,2024-03-06 01:15:00,2024-03-06 01:30:00,265,265,2,01:15:00,2024-03-06,2024-03-06,1792.95
6246,2024-03-06 01:30:00,2024-03-06 01:45:00,265,265,2,01:30:00,2024-03-06,2024-03-06,1792.95
6247,2024-03-06 01:45:00,2024-03-06 02:00:00,267,267,2,01:45:00,2024-03-06,2024-03-06,1792.95
6248,2024-03-06 02:00:00,2024-03-06 02:15:00,262,262,3,02:00:00,2024-03-06,2024-03-06,1786.87
6249,2024-03-06 02:15:00,2024-03-06 02:30:00,267,267,3,02:15:00,2024-03-06,2024-03-06,1786.87
6250,2024-03-06 02:30:00,2024-03-06 02:45:00,266,266,3,02:30:00,2024-03-06,2024-03-06,1786.87
6251,2024-03-06 02:45:00,2024-03-06 03:00:00,268,268,3,02:45:00,2024-03-06,2024-03-06,1786.87
6252,2024-03-06 03:00:00,2024-03-06 03:15:00,266,266,4,03:00:00,2024-03-06,2024-03-06,1768.61
6253,2024-03-06 03:15:00,2024-03-06 03:30:00,274,274,4,03:15:00,2024-03-06,2024-03-06,1768.61
6254,2024-03-06 03:30:00,2024-03-06 03:45:00,301,301,4,03:30:00,2024-03-06,2024-03-06,1768.61
6255,2024-03-06 03:45:00,2024-03-06 04:00:00,316,316,4,03:45:00,2024-03-06,2024-03-06,1768.61
6256,2024-03-06 04:00:00,2024-03-06 04:15:00,350,350,5,04:00:00,2024-03-06,2024-03-06,1786.87
6257,2024-03-06 04:15:00,2024-03-06 04:30:00,335,335,5,04:15:00,2024-03-06,2024-03-06,1786.87
6258,2024-03-06 04:30:00,2024-03-06 04:45:00,343,343,5,04:30:00,2024-03-06,2024-03-06,1786.87
6259,2024-03-06 04:45:00,2024-03-06 05:00:00,350,350,5,04:45:00,2024-03-06,2024-03-06,1786.87
6260,2024-03-06 05:00:00,2024-03-06 05:15:00,390,390,6,05:00:00,2024-03-06,2024-03-06,1874.36
6261,2024-03-06 05:15:00,2024-03-06 05:30:00,402,402,6,05:15:00,2024-03-06,2024-03-06,1874.36
6262,2024-03-06 05:30:00,2024-03-06 05:45:00,386,386,6,05:30:00,2024-03-06,2024-03-06,1874.36
6263,2024-03-06 05:45:00,2024-03-06 06:00:00,394,394,6,05:45:00,2024-03-06,2024-03-06,1874.36
6264,2024-03-06 06:00:00,2024-03-06 06:15:00,430,430,7,06:00:00,2024-03-06,2024-03-06,2129.73
6265,2024-03-06 06:15:00,2024-03-06 06:30:00,425,425,7,06:15:00,2024-03-06,2024-03-06,2129.73
6266,2024-03-06 06:30:00,2024-03-06 06:45:00,694,694,7,06:30:00,2024-03-06,2024-03-06,2129.73
6267,2024-03-06 06:45:00,2024-03-06 07:00:00,603,603,7,06:45:00,2024-03-06,2024-03-06,2129.73
6268,2024-03-06 07:00:00,2024-03-06 07:15:00,987,987,8,07:00:00,2024-03-06,2024-03-06,2704.39
6269,2024-03-06 07:15:00,2024-03-06 07:30:00,1100,1100,8,07:15:00,2024-03-06,2024-03-06,2704.39
6270,2024-03-06 07:30:00,2024-03-06 07:45:00,1116,1116,8,07:30:00,2024-03-06,2024-03-06,2704.39
6271,2024-03-06 07:45:00,2024-03-06 08:00:00,1111,1111,8,07:45:00,2024-03-06,2024-03-06,2704.39
6272,2024-03-06 08:00:00,2024-03-06 08:15:00,982,982,9,08:00:00,2024-03-06,2024-03-06,2756.63
6273,2024-03-06 08:15:00,2024-03-06 08:30:00,824,824,9,08:15:00,2024-03-06,2024-03-06,2756.63
6274,2024-03-06 08:30:00,2024-03-06 08:45:00,939,939,9,08:30:00,2024-03-06,2024-03-06,2756.63
6275,2024-03-06 08:45:00,2024-03-06 09:00:00,1018,1018,9,08:45:00,2024-03-06,2024-03-06,2756.63
6276,2024-03-06 09:00:00,2024-03-06 09:15:00,1009,1009,10,09:00:00,2024-03-06,2024-03-06,2211.65
6277,2024-03-06 09:15:00,2024-03-06 09:30:00,840,840,10,09:15:00,2024-03-06,2024-03-06,2211.65
6278,2024-03-06 09:30:00,2024-03-06 09:45:00,926,926,10,09:30:00,2024-03-06,2024-03-06,2211.65
6279,2024-03-06 09:45:00,2024-03-06 10:00:00,944,944,10,09:45:00,2024-03-06,2024-03-06,2211.65
6280,2024-03-06 10:00:00,2024-03-06 10:15:00,951,951,11,10:00:00,2024-03-06,2024-03-06,1777.99
6281,2024-03-06 10:15:00,2024-03-06 10:30:00,834,834,11,10:15:00,2024-03-06,2024-03-06,1777.99
6282,2024-03-06 10:30:00,2024-03-06 10:45:00,941,941,11,10:30:00,2024-03-06,2024-03-06,1777.99
6283,2024-03-06 10:45:00,2024-03-06 11:00:00,1039,1039,11,10:45:00,2024-03-06,2024-03-06,1777.99
6284,2024-03-06 11:00:00,2024-03-06 11:15:00,883,883,12,11:00:00,2024-03-06,2024-03-06,1702.92
6285,2024-03-06 11:15:00,2024-03-06 11:30:00,867,867,12,11:15:00,2024-03-06,2024-03-06,1702.92
6286,2024-03-06 11:30:00,2024-03-06 11:45:00,933,933,12,11:30:00,2024-03-06,2024-03-06,1702.92
6287,2024-03-06 11:45:00,2024-03-06 12:00:00,1045,1045,12,11:45:00,2024-03-06,2024-03-06,1702.92
6288,2024-03-06 12:00:00,2024-03-06 12:15:00,873,873,13,12:00:00,2024-03-06,2024-03-06,1755.67
6289,2024-03-06 12:15:00,2024-03-06 12:30:00,921,921,13,12:15:00,2024-03-06,2024-03-06,1755.67
6290,2024-03-06 12:30:00,2024-03-06 12:45:00,998,998,13,12:30:00,2024-03-06,2024-03-06,1755.67
6291,2024-03-06 12:45:00,2024-03-06 13:00:00,1001,1001,13,12:45:00,2024-03-06,2024-03-06,1755.67
6292,2024-03-06 13:00:00,2024-03-06 13:15:00,806,806,14,13:00:00,2024-03-06,2024-03-06,1757.19
6293,2024-03-06 13:15:00,2024-03-06 13:30:00,912,912,14,13:15:00,2024-03-06,2024-03-06,1757.19
6294,2024-03-06 13:30:00,2024-03-06 13:45:00,980,980,14,13:30:00,2024-03-06,2024-03-06,1757.19
6295,2024-03-06 13:45:00,2024-03-06 14:00:00,943,943,14,13:45:00,2024-03-06,2024-03-06,1757.19
6296,2024-03-06 14:00:00,2024-03-06 14:15:00,829,829,15,14:00:00,2024-03-06,2024-03-06,1791.43
6297,2024-03-06 14:15:00,2024-03-06 14:30:00,942,942,15,14:15:00,2024-03-06,2024-03-06,1791.43
6298,2024-03-06 14:30:00,2024-03-06 14:45:00,1037,1037,15,14:30:00,2024-03-06,2024-03-06,1791.43
6299,2024-03-06 14:45:00,2024-03-06 15:00:00,915,915,15,14:45:00,2024-03-06,2024-03-06,1791.43
6300,2024-03-06 15:00:00,2024-03-06 15:15:00,779,779,16,15:00:00,2024-03-06,2024-03-06,1849.51
6301,2024-03-06 15:15:00,2024-03-06 15:30:00,773,773,16,15:15:00,2024-03-06,2024-03-06,1849.51
6302,2024-03-06 15:30:00,2024-03-06 15:45:00,775,775,16,15:30:00,2024-03-06,2024-03-06,1849.51
6303,2024-03-06 15:45:00,2024-03-06 16:00:00,763,763,16,15:45:00,2024-03-06,2024-03-06,1849.51
6304,2024-03-06 16:00:00,2024-03-06 16:15:00,763,763,17,16:00:00,2024-03-06,2024-03-06,2066.33
6305,2024-03-06 16:15:00,2024-03-06 16:30:00,759,759,17,16:15:00,2024-03-06,2024-03-06,2066.33
6306,2024-03-06 16:30:00,2024-03-06 16:45:00,757,757,17,16:30:00,2024-03-06,2024-03-06,2066.33
6307,2024-03-06 16:45:00,2024-03-06 17:00:00,756,756,17,16:45:00,2024-03-06,2024-03-06,2066.33
6308,2024-03-06 17:00:00,2024-03-06 17:15:00,686,686,18,17:00:00,2024-03-06,2024-03-06,2559.59
6309,2024-03-06 17:15:00,2024-03-06 17:30:00,638,638,18,17:15:00,2024-03-06,2024-03-06,2559.59
6310,2024-03-06 17:30:00,2024-03-06 17:45:00,650,650,18,17:30:00,2024-03-06,2024-03-06,2559.59
6311,2024-03-06 17:45:00,2024-03-06 18:00:00,633,633,18,17:45:00,2024-03-06,2024-03-06,2559.59
6312,2024-03-06 18:00:00,2024-03-06 18:15:00,357,357,19,18:00:00,2024-03-06,2024-03-06,3027.98
6313,2024-03-06 18:15:00,2024-03-06 18:30:00,346,346,19,18:15:00,2024-03-06,2024-03-06,3027.98
6314,2024-03-06 18:30:00,2024-03-06 18:45:00,358,358,19,18:30:00,2024-03-06,2024-03-06,3027.98
6315,2024-03-06 18:45:00,2024-03-06 19:00:00,353,353,19,18:45:00,2024-03-06,2024-03-06,3027.98
6316,2024-03-06 19:00:00,2024-03-06 19:15:00,356,356,20,19:00:00,2024-03-06,2024-03-06,3023.17
6317,2024-03-06 19:15:00,2024-03-06 19:30:00,362,362,20,19:15:00,2024-03-06,2024-03-06,3023.17
6318,2024-03-06 19:30:00,2024-03-06 19:45:00,358,358,20,19:30:00,2024-03-06,2024-03-06,3023.17
6319,2024-03-06 19:45:00,2024-03-06 20:00:00,354,354,20,19:45:00,2024-03-06,2024-03-06,3023.17
6320,2024-03-06 20:00:00,2024-03-06 20:15:00,353,353,21,20:00:00,2024-03-06,2024-03-06,2366.34
6321,2024-03-06 20:15:00,2024-03-06 20:30:00,344,344,21,20:15:00,2024-03-06,2024-03-06,2366.34
6322,2024-03-06 20:30:00,2024-03-06 20:45:00,334,334,21,20:30:00,2024-03-06,2024-03-06,2366.34
6323,2024-03-06 20:45:00,2024-03-06 21:00:00,322,322,21,20:45:00,2024-03-06,2024-03-06,2366.34
6324,2024-03-06 21:00:00,2024-03-06 21:15:00,327,327,22,21:00:00,2024-03-06,2024-03-06,2032.6
6325,2024-03-06 21:15:00,2024-03-06 21:30:00,325,325,22,21:15:00,2024-03-06,2024-03-06,2032.6
6326,2024-03-06 21:30:00,2024-03-06 21:45:00,313,313,22,21:30:00,2024-03-06,2024-03-06,2032.6
6327,2024-03-06 21:45:00,2024-03-06 22:00:00,292,292,22,21:45:00,2024-03-06,2024-03-06,2032.6
6328,2024-03-06 22:00:00,2024-03-06 22:15:00,285,285,23,22:00:00,2024-03-06,2024-03-06,1977.57
6329,2024-03-06 22:15:00,2024-03-06 22:30:00,275,275,23,22:15:00,2024-03-06,2024-03-06,1977.57
6330,2024-03-06 22:30:00,2024-03-06 22:45:00,282,282,23,22:30:00,2024-03-06,2024-03-06,1977.57
6331,2024-03-06 22:45:00,2024-03-06 23:00:00,275,275,23,22:45:00,2024-03-06,2024-03-06,1977.57
6332,2024-03-06 23:00:00,2024-03-06 23:15:00,269,269,24,23:00:00,2024-03-06,2024-03-06,1885.26
6333,2024-03-06 23:15:00,2024-03-06 23:30:00,262,262,24,23:15:00,2024-03-06,2024-03-06,1885.26
6334,2024-03-06 23:30:00,2024-03-06 23:45:00,275,275,24,23:30:00,2024-03-06,2024-03-06,1885.26
6335,2024-03-06 23:45:00,2024-03-07 00:00:00,275,275,24,23:45:00,2024-03-06,2024-03-06,1885.26
6336,2024-03-07 00:00:00,2024-03-07 00:15:00,260,260,1,00:00:00,2024-03-07,2024-03-07,1859.65
6337,2024-03-07 00:15:00,2024-03-07 00:30:00,259,259,1,00:15:00,2024-03-07,2024-03-07,1859.65
6338,2024-03-07 00:30:00,2024-03-07 00:45:00,263,263,1,00:30:00,2024-03-07,2024-03-07,1859.65
6339,2024-03-07 00:45:00,2024-03-07 01:00:00,260,260,1,00:45:00,2024-03-07,2024-03-07,1859.65
6340,2024-03-07 01:00:00,2024-03-07 01:15:00,261,261,2,01:00:00,2024-03-07,2024-03-07,1834.04
6341,2024-03-07 01:15:00,2024-03-07 01:30:00,266,266,2,01:15:00,2024-03-07,2024-03-07,1834.04
6342,2024-03-07 01:30:00,2024-03-07 01:45:00,255,255,2,01:30:00,2024-03-07,2024-03-07,1834.04
6343,2024-03-07 01:45:00,2024-03-07 02:00:00,251,251,2,01:45:00,2024-03-07,2024-03-07,1834.04
6344,2024-03-07 02:00:00,2024-03-07 02:15:00,256,256,3,02:00:00,2024-03-07,2024-03-07,1783.82
6345,2024-03-07 02:15:00,2024-03-07 02:30:00,268,268,3,02:15:00,2024-03-07,2024-03-07,1783.82
6346,2024-03-07 02:30:00,2024-03-07 02:45:00,258,258,3,02:30:00,2024-03-07,2024-03-07,1783.82
6347,2024-03-07 02:45:00,2024-03-07 03:00:00,258,258,3,02:45:00,2024-03-07,2024-03-07,1783.82
6348,2024-03-07 03:00:00,2024-03-07 03:15:00,264,264,4,03:00:00,2024-03-07,2024-03-07,1742.49
6349,2024-03-07 03:15:00,2024-03-07 03:30:00,274,274,4,03:15:00,2024-03-07,2024-03-07,1742.49
6350,2024-03-07 03:30:00,2024-03-07 03:45:00,306,306,4,03:30:00,2024-03-07,2024-03-07,1742.49
6351,2024-03-07 03:45:00,2024-03-07 04:00:00,309,309,4,03:45:00,2024-03-07,2024-03-07,1742.49
6352,2024-03-07 04:00:00,2024-03-07 04:15:00,331,331,5,04:00:00,2024-03-07,2024-03-07,1772.41
6353,2024-03-07 04:15:00,2024-03-07 04:30:00,343,343,5,04:15:00,2024-03-07,2024-03-07,1772.41
6354,2024-03-07 04:30:00,2024-03-07 04:45:00,342,342,5,04:30:00,2024-03-07,2024-03-07,1772.41
6355,2024-03-07 04:45:00,2024-03-07 05:00:00,346,346,5,04:45:00,2024-03-07,2024-03-07,1772.41
6356,2024-03-07 05:00:00,2024-03-07 05:15:00,377,377,6,05:00:00,2024-03-07,2024-03-07,1854.58
6357,2024-03-07 05:15:00,2024-03-07 05:30:00,358,358,6,05:15:00,2024-03-07,2024-03-07,1854.58
6358,2024-03-07 05:30:00,2024-03-07 05:45:00,352,352,6,05:30:00,2024-03-07,2024-03-07,1854.58
6359,2024-03-07 05:45:00,2024-03-07 06:00:00,370,370,6,05:45:00,2024-03-07,2024-03-07,1854.58
6360,2024-03-07 06:00:00,2024-03-07 06:15:00,434,434,7,06:00:00,2024-03-07,2024-03-07,2137.09
6361,2024-03-07 06:15:00,2024-03-07 06:30:00,462,462,7,06:15:00,2024-03-07,2024-03-07,2137.09
6362,2024-03-07 06:30:00,2024-03-07 06:45:00,779,779,7,06:30:00,2024-03-07,2024-03-07,2137.09
6363,2024-03-07 06:45:00,2024-03-07 07:00:00,721,721,7,06:45:00,2024-03-07,2024-03-07,2137.09
6364,2024-03-07 07:00:00,2024-03-07 07:15:00,1113,1113,8,07:00:00,2024-03-07,2024-03-07,2617.15
6365,2024-03-07 07:15:00,2024-03-07 07:30:00,1149,1149,8,07:15:00,2024-03-07,2024-03-07,2617.15
6366,2024-03-07 07:30:00,2024-03-07 07:45:00,1237,1237,8,07:30:00,2024-03-07,2024-03-07,2617.15
6367,2024-03-07 07:45:00,2024-03-07 08:00:00,1136,1136,8,07:45:00,2024-03-07,2024-03-07,2617.15
6368,2024-03-07 08:00:00,2024-03-07 08:15:00,995,995,9,08:00:00,2024-03-07,2024-03-07,2452.31
6369,2024-03-07 08:15:00,2024-03-07 08:30:00,967,967,9,08:15:00,2024-03-07,2024-03-07,2452.31
6370,2024-03-07 08:30:00,2024-03-07 08:45:00,1059,1059,9,08:30:00,2024-03-07,2024-03-07,2452.31
6371,2024-03-07 08:45:00,2024-03-07 09:00:00,1119,1119,9,08:45:00,2024-03-07,2024-03-07,2452.31
6372,2024-03-07 09:00:00,2024-03-07 09:15:00,1031,1031,10,09:00:00,2024-03-07,2024-03-07,2005.72
6373,2024-03-07 09:15:00,2024-03-07 09:30:00,993,993,10,09:15:00,2024-03-07,2024-03-07,2005.72
6374,2024-03-07 09:30:00,2024-03-07 09:45:00,1052,1052,10,09:30:00,2024-03-07,2024-03-07,2005.72
6375,2024-03-07 09:45:00,2024-03-07 10:00:00,1130,1130,10,09:45:00,2024-03-07,2024-03-07,2005.72
6376,2024-03-07 10:00:00,2024-03-07 10:15:00,957,957,11,10:00:00,2024-03-07,2024-03-07,1808.42
6377,2024-03-07 10:15:00,2024-03-07 10:30:00,1000,1000,11,10:15:00,2024-03-07,2024-03-07,1808.42
6378,2024-03-07 10:30:00,2024-03-07 10:45:00,1027,1027,11,10:30:00,2024-03-07,2024-03-07,1808.42
6379,2024-03-07 10:45:00,2024-03-07 11:00:00,1068,1068,11,10:45:00,2024-03-07,2024-03-07,1808.42
6380,2024-03-07 11:00:00,2024-03-07 11:15:00,896,896,12,11:00:00,2024-03-07,2024-03-07,1677.82
6381,2024-03-07 11:15:00,2024-03-07 11:30:00,1034,1034,12,11:15:00,2024-03-07,2024-03-07,1677.82
6382,2024-03-07 11:30:00,2024-03-07 11:45:00,1076,1076,12,11:30:00,2024-03-07,2024-03-07,1677.82
6383,2024-03-07 11:45:00,2024-03-07 12:00:00,1128,1128,12,11:45:00,2024-03-07,2024-03-07,1677.82
6384,2024-03-07 12:00:00,2024-03-07 12:15:00,948,948,13,12:00:00,2024-03-07,2024-03-07,1567.76
6385,2024-03-07 12:15:00,2024-03-07 12:30:00,1049,1049,13,12:15:00,2024-03-07,2024-03-07,1567.76
6386,2024-03-07 12:30:00,2024-03-07 12:45:00,1080,1080,13,12:30:00,2024-03-07,2024-03-07,1567.76
6387,2024-03-07 12:45:00,2024-03-07 13:00:00,987,987,13,12:45:00,2024-03-07,2024-03-07,1567.76
6388,2024-03-07 13:00:00,2024-03-07 13:15:00,924,924,14,13:00:00,2024-03-07,2024-03-07,1529.97
6389,2024-03-07 13:15:00,2024-03-07 13:30:00,1003,1003,14,13:15:00,2024-03-07,2024-03-07,1529.97
6390,2024-03-07 13:30:00,2024-03-07 13:45:00,1036,1036,14,13:30:00,2024-03-07,2024-03-07,1529.97
6391,2024-03-07 13:45:00,2024-03-07 14:00:00,893,893,14,13:45:00,2024-03-07,2024-03-07,1529.97
6392,2024-03-07 14:00:00,2024-03-07 14:15:00,903,903,15,14:00:00,2024-03-07,2024-03-07,1609.35
6393,2024-03-07 14:15:00,2024-03-07 14:30:00,990,990,15,14:15:00,2024-03-07,2024-03-07,1609.35
6394,2024-03-07 14:30:00,2024-03-07 14:45:00,1052,1052,15,14:30:00,2024-03-07,2024-03-07,1609.35
6395,2024-03-07 14:45:00,2024-03-07 15:00:00,854,854,15,14:45:00,2024-03-07,2024-03-07,1609.35
6396,2024-03-07 15:00:00,2024-03-07 15:15:00,838,838,16,15:00:00,2024-03-07,2024-03-07,1773.43
6397,2024-03-07 15:15:00,2024-03-07 15:30:00,840,840,16,15:15:00,2024-03-07,2024-03-07,1773.43
6398,2024-03-07 15:30:00,2024-03-07 15:45:00,824,824,16,15:30:00,2024-03-07,2024-03-07,1773.43
6399,2024-03-07 15:45:00,2024-03-07 16:00:00,843,843,16,15:45:00,2024-03-07,2024-03-07,1773.43
6400,2024-03-07 16:00:00,2024-03-07 16:15:00,816,816,17,16:00:00,2024-03-07,2024-03-07,1945.62
6401,2024-03-07 16:15:00,2024-03-07 16:30:00,815,815,17,16:15:00,2024-03-07,2024-03-07,1945.62
6402,2024-03-07 16:30:00,2024-03-07 16:45:00,813,813,17,16:30:00,2024-03-07,2024-03-07,1945.62
6403,2024-03-07 16:45:00,2024-03-07 17:00:00,791,791,17,16:45:00,2024-03-07,2024-03-07,1945.62
6404,2024-03-07 17:00:00,2024-03-07 17:15:00,700,700,18,17:00:00,2024-03-07,2024-03-07,2354.68
6405,2024-03-07 17:15:00,2024-03-07 17:30:00,661,661,18,17:15:00,2024-03-07,2024-03-07,2354.68
6406,2024-03-07 17:30:00,2024-03-07 17:45:00,662,662,18,17:30:00,2024-03-07,2024-03-07,2354.68
6407,2024-03-07 17:45:00,2024-03-07 18:00:00,652,652,18,17:45:00,2024-03-07,2024-03-07,2354.68
6408,2024-03-07 18:00:00,2024-03-07 18:15:00,363,363,19,18:00:00,2024-03-07,2024-03-07,2686.39
6409,2024-03-07 18:15:00,2024-03-07 18:30:00,350,350,19,18:15:00,2024-03-07,2024-03-07,2686.39
6410,2024-03-07 18:30:00,2024-03-07 18:45:00,343,343,19,18:30:00,2024-03-07,2024-03-07,2686.39
6411,2024-03-07 18:45:00,2024-03-07 19:00:00,334,334,19,18:45:00,2024-03-07,2024-03-07,2686.39
6412,2024-03-07 19:00:00,2024-03-07 19:15:00,349,349,20,19:00:00,2024-03-07,2024-03-07,2407.93
6413,2024-03-07 19:15:00,2024-03-07 19:30:00,336,336,20,19:15:00,2024-03-07,2024-03-07,2407.93
6414,2024-03-07 19:30:00,2024-03-07 19:45:00,339,339,20,19:30:00,2024-03-07,2024-03-07,2407.93
6415,2024-03-07 19:45:00,2024-03-07 20:00:00,336,336,20,19:45:00,2024-03-07,2024-03-07,2407.93
6416,2024-03-07 20:00:00,2024-03-07 20:15:00,345,345,21,20:00:00,2024-03-07,2024-03-07,2232.95
6417,2024-03-07 20:15:00,2024-03-07 20:30:00,346,346,21,20:15:00,2024-03-07,2024-03-07,2232.95
6418,2024-03-07 20:30:00,2024-03-07 20:45:00,337,337,21,20:30:00,2024-03-07,2024-03-07,2232.95
6419,2024-03-07 20:45:00,2024-03-07 21:00:00,336,336,21,20:45:00,2024-03-07,2024-03-07,2232.95
6420,2024-03-07 21:00:00,2024-03-07 21:15:00,336,336,22,21:00:00,2024-03-07,2024-03-07,1971.49
6421,2024-03-07 21:15:00,2024-03-07 21:30:00,335,335,22,21:15:00,2024-03-07,2024-03-07,1971.49
6422,2024-03-07 21:30:00,2024-03-07 21:45:00,328,328,22,21:30:00,2024-03-07,2024-03-07,1971.49
6423,2024-03-07 21:45:00,2024-03-07 22:00:00,314,314,22,21:45:00,2024-03-07,2024-03-07,1971.49
6424,2024-03-07 22:00:00,2024-03-07 22:15:00,310,310,23,22:00:00,2024-03-07,2024-03-07,1903.52
6425,2024-03-07 22:15:00,2024-03-07 22:30:00,297,297,23,22:15:00,2024-03-07,2024-03-07,1903.52
6426,2024-03-07 22:30:00,2024-03-07 22:45:00,286,286,23,22:30:00,2024-03-07,2024-03-07,1903.52
6427,2024-03-07 22:45:00,2024-03-07 23:00:00,295,295,23,22:45:00,2024-03-07,2024-03-07,1903.52
6428,2024-03-07 23:00:00,2024-03-07 23:15:00,287,287,24,23:00:00,2024-03-07,2024-03-07,1771.14
6429,2024-03-07 23:15:00,2024-03-07 23:30:00,269,269,24,23:15:00,2024-03-07,2024-03-07,1771.14
6430,2024-03-07 23:30:00,2024-03-07 23:45:00,264,264,24,23:30:00,2024-03-07,2024-03-07,1771.14
6431,2024-03-07 23:45:00,2024-03-08 00:00:00,261,261,24,23:45:00,2024-03-07,2024-03-07,1771.14
6432,2024-03-08 00:00:00,2024-03-08 00:15:00,264,264,1,00:00:00,2024-03-08,2024-03-08,1777.93
6433,2024-03-08 00:15:00,2024-03-08 00:30:00,263,263,1,00:15:00,2024-03-08,2024-03-08,1777.93
6434,2024-03-08 00:30:00,2024-03-08 00:45:00,251,251,1,00:30:00,2024-03-08,2024-03-08,1777.93
6435,2024-03-08 00:45:00,2024-03-08 01:00:00,254,254,1,00:45:00,2024-03-08,2024-03-08,1777.93
6436,2024-03-08 01:00:00,2024-03-08 01:15:00,249,249,2,01:00:00,2024-03-08,2024-03-08,1694.42
6437,2024-03-08 01:15:00,2024-03-08 01:30:00,257,257,2,01:15:00,2024-03-08,2024-03-08,1694.42
6438,2024-03-08 01:30:00,2024-03-08 01:45:00,258,258,2,01:30:00,2024-03-08,2024-03-08,1694.42
6439,2024-03-08 01:45:00,2024-03-08 02:00:00,246,246,2,01:45:00,2024-03-08,2024-03-08,1694.42
6440,2024-03-08 02:00:00,2024-03-08 02:15:00,249,249,3,02:00:00,2024-03-08,2024-03-08,1695.69
6441,2024-03-08 02:15:00,2024-03-08 02:30:00,248,248,3,02:15:00,2024-03-08,2024-03-08,1695.69
6442,2024-03-08 02:30:00,2024-03-08 02:45:00,257,257,3,02:30:00,2024-03-08,2024-03-08,1695.69
6443,2024-03-08 02:45:00,2024-03-08 03:00:00,254,254,3,02:45:00,2024-03-08,2024-03-08,1695.69
6444,2024-03-08 03:00:00,2024-03-08 03:15:00,257,257,4,03:00:00,2024-03-08,2024-03-08,1669.88
6445,2024-03-08 03:15:00,2024-03-08 03:30:00,250,250,4,03:15:00,2024-03-08,2024-03-08,1669.88
6446,2024-03-08 03:30:00,2024-03-08 03:45:00,280,280,4,03:30:00,2024-03-08,2024-03-08,1669.88
6447,2024-03-08 03:45:00,2024-03-08 04:00:00,301,301,4,03:45:00,2024-03-08,2024-03-08,1669.88
6448,2024-03-08 04:00:00,2024-03-08 04:15:00,350,350,5,04:00:00,2024-03-08,2024-03-08,1738.96
6449,2024-03-08 04:15:00,2024-03-08 04:30:00,348,348,5,04:15:00,2024-03-08,2024-03-08,1738.96
6450,2024-03-08 04:30:00,2024-03-08 04:45:00,334,334,5,04:30:00,2024-03-08,2024-03-08,1738.96
6451,2024-03-08 04:45:00,2024-03-08 05:00:00,348,348,5,04:45:00,2024-03-08,2024-03-08,1738.96
6452,2024-03-08 05:00:00,2024-03-08 05:15:00,363,363,6,05:00:00,2024-03-08,2024-03-08,1781.73
6453,2024-03-08 05:15:00,2024-03-08 05:30:00,372,372,6,05:15:00,2024-03-08,2024-03-08,1781.73
