index,Interval_Start,Interval_End,Consumption_kW,Consumption_kWh,Hour,Time,Date,Adjusted_Consumption_kWh,Day,Price (Kč/MWh),Price_kWh,Cost (Kč),Month
15417,2024-06-09 15:15:00,2024-06-09 15:30:00,290,290,16,15:15:00,2024-06-09,72.5,2024-06-09,-709.23,-0.70923,-205.6767,2024-06
15418,2024-06-09 15:30:00,2024-06-09 15:45:00,279,279,16,15:30:00,2024-06-09,69.75,2024-06-09,-709.23,-0.70923,-197.87517,2024-06
15419,2024-06-09 15:45:00,2024-06-09 16:00:00,279,279,16,15:45:00,2024-06-09,69.75,2024-06-09,-709.23,-0.70923,-197.87517,2024-06
15420,2024-06-09 16:00:00,2024-06-09 16:15:00,300,300,17,16:00:00,2024-06-09,75.0,2024-06-09,-29.74,-0.02974,-8.922,2024-06
15421,2024-06-09 16:15:00,2024-06-09 16:30:00,299,299,17,16:15:00,2024-06-09,74.75,2024-06-09,-29.74,-0.02974,-8.89226,2024-06
15422,2024-06-09 16:30:00,2024-06-09 16:45:00,295,295,17,16:30:00,2024-06-09,73.75,2024-06-09,-29.74,-0.02974,-8.773299999999999,2024-06
15423,2024-06-09 16:45:00,2024-06-09 17:00:00,301,301,17,16:45:00,2024-06-09,75.25,2024-06-09,-29.74,-0.02974,-8.95174,2024-06
15424,2024-06-09 17:00:00,2024-06-09 17:15:00,307,307,18,17:00:00,2024-06-09,76.75,2024-06-09,210.12,0.21012,64.50684,2024-06
15425,2024-06-09 17:15:00,2024-06-09 17:30:00,308,308,18,17:15:00,2024-06-09,77.0,2024-06-09,210.12,0.21012,64.71696,2024-06
15426,2024-06-09 17:30:00,2024-06-09 17:45:00,303,303,18,17:30:00,2024-06-09,75.75,2024-06-09,210.12,0.21012,63.66636,2024-06
15427,2024-06-09 17:45:00,2024-06-09 18:00:00,307,307,18,17:45:00,2024-06-09,76.75,2024-06-09,210.12,0.21012,64.50684,2024-06
15428,2024-06-09 18:00:00,2024-06-09 18:15:00,281,281,19,18:00:00,2024-06-09,70.25,2024-06-09,1935.77,1.93577,543.95137,2024-06
15429,2024-06-09 18:15:00,2024-06-09 18:30:00,281,281,19,18:15:00,2024-06-09,70.25,2024-06-09,1935.77,1.93577,543.95137,2024-06
15430,2024-06-09 18:30:00,2024-06-09 18:45:00,284,284,19,18:30:00,2024-06-09,71.0,2024-06-09,1935.77,1.93577,549.75868,2024-06
15431,2024-06-09 18:45:00,2024-06-09 19:00:00,284,284,19,18:45:00,2024-06-09,71.0,2024-06-09,1935.77,1.93577,549.75868,2024-06
15432,2024-06-09 19:00:00,2024-06-09 19:15:00,295,295,20,19:00:00,2024-06-09,73.75,2024-06-09,2396.55,2.3965500000000004,706.9822500000001,2024-06
15433,2024-06-09 19:15:00,2024-06-09 19:30:00,288,288,20,19:15:00,2024-06-09,72.0,2024-06-09,2396.55,2.3965500000000004,690.2064000000001,2024-06
15434,2024-06-09 19:30:00,2024-06-09 19:45:00,285,285,20,19:30:00,2024-06-09,71.25,2024-06-09,2396.55,2.3965500000000004,683.0167500000001,2024-06
15435,2024-06-09 19:45:00,2024-06-09 20:00:00,282,282,20,19:45:00,2024-06-09,70.5,2024-06-09,2396.55,2.3965500000000004,675.8271000000001,2024-06
15436,2024-06-09 20:00:00,2024-06-09 20:15:00,303,303,21,20:00:00,2024-06-09,75.75,2024-06-09,2830.3,2.8303000000000003,857.5809,2024-06
15437,2024-06-09 20:15:00,2024-06-09 20:30:00,301,301,21,20:15:00,2024-06-09,75.25,2024-06-09,2830.3,2.8303000000000003,851.9203000000001,2024-06
15438,2024-06-09 20:30:00,2024-06-09 20:45:00,303,303,21,20:30:00,2024-06-09,75.75,2024-06-09,2830.3,2.8303000000000003,857.5809,2024-06
15439,2024-06-09 20:45:00,2024-06-09 21:00:00,313,313,21,20:45:00,2024-06-09,78.25,2024-06-09,2830.3,2.8303000000000003,885.8839,2024-06
15440,2024-06-09 21:00:00,2024-06-09 21:15:00,298,298,22,21:00:00,2024-06-09,74.5,2024-06-09,2599.05,2.59905,774.5169000000001,2024-06
15441,2024-06-09 21:15:00,2024-06-09 21:30:00,284,284,22,21:15:00,2024-06-09,71.0,2024-06-09,2599.05,2.59905,738.1302000000001,2024-06
15442,2024-06-09 21:30:00,2024-06-09 21:45:00,281,281,22,21:30:00,2024-06-09,70.25,2024-06-09,2599.05,2.59905,730.3330500000001,2024-06
15443,2024-06-09 21:45:00,2024-06-09 22:00:00,282,282,22,21:45:00,2024-06-09,70.5,2024-06-09,2599.05,2.59905,732.9321,2024-06
15444,2024-06-09 22:00:00,2024-06-09 22:15:00,253,253,23,22:00:00,2024-06-09,63.25,2024-06-09,2661.96,2.66196,673.4758800000001,2024-06
15445,2024-06-09 22:15:00,2024-06-09 22:30:00,253,253,23,22:15:00,2024-06-09,63.25,2024-06-09,2661.96,2.66196,673.4758800000001,2024-06
15446,2024-06-09 22:30:00,2024-06-09 22:45:00,256,256,23,22:30:00,2024-06-09,64.0,2024-06-09,2661.96,2.66196,681.46176,2024-06
15447,2024-06-09 22:45:00,2024-06-09 23:00:00,258,258,23,22:45:00,2024-06-09,64.5,2024-06-09,2661.96,2.66196,686.7856800000001,2024-06
15448,2024-06-09 23:00:00,2024-06-09 23:15:00,256,256,24,23:00:00,2024-06-09,64.0,2024-06-09,2392.87,2.39287,612.57472,2024-06
15449,2024-06-09 23:15:00,2024-06-09 23:30:00,254,254,24,23:15:00,2024-06-09,63.5,2024-06-09,2392.87,2.39287,607.7889799999999,2024-06
15450,2024-06-09 23:30:00,2024-06-09 23:45:00,254,254,24,23:30:00,2024-06-09,63.5,2024-06-09,2392.87,2.39287,607.7889799999999,2024-06
15451,2024-06-09 23:45:00,2024-06-10 00:00:00,250,250,24,23:45:00,2024-06-09,62.5,2024-06-09,2392.87,2.39287,598.2175,2024-06
15452,2024-06-10 00:00:00,2024-06-10 00:15:00,270,270,1,00:00:00,2024-06-10,67.5,,,,,2024-06
15453,2024-06-10 00:15:00,2024-06-10 00:30:00,279,279,1,00:15:00,2024-06-10,69.75,,,,,2024-06
15454,2024-06-10 00:30:00,2024-06-10 00:45:00,277,277,1,00:30:00,2024-06-10,69.25,,,,,2024-06
15455,2024-06-10 00:45:00,2024-06-10 01:00:00,267,267,1,00:45:00,2024-06-10,66.75,,,,,2024-06
15456,2024-06-10 01:00:00,2024-06-10 01:15:00,270,270,2,01:00:00,2024-06-10,67.5,,,,,2024-06
15457,2024-06-10 01:15:00,2024-06-10 01:30:00,272,272,2,01:15:00,2024-06-10,68.0,,,,,2024-06
15458,2024-06-10 01:30:00,2024-06-10 01:45:00,270,270,2,01:30:00,2024-06-10,67.5,,,,,2024-06
15459,2024-06-10 01:45:00,2024-06-10 02:00:00,271,271,2,01:45:00,2024-06-10,67.75,,,,,2024-06
15460,2024-06-10 02:00:00,2024-06-10 02:15:00,282,282,3,02:00:00,2024-06-10,70.5,,,,,2024-06
15461,2024-06-10 02:15:00,2024-06-10 02:30:00,270,270,3,02:15:00,2024-06-10,67.5,,,,,2024-06
15462,2024-06-10 02:30:00,2024-06-10 02:45:00,269,269,3,02:30:00,2024-06-10,67.25,,,,,2024-06
15463,2024-06-10 02:45:00,2024-06-10 03:00:00,274,274,3,02:45:00,2024-06-10,68.5,,,,,2024-06
15464,2024-06-10 03:00:00,2024-06-10 03:15:00,281,281,4,03:00:00,2024-06-10,70.25,,,,,2024-06
15465,2024-06-10 03:15:00,2024-06-10 03:30:00,278,278,4,03:15:00,2024-06-10,69.5,,,,,2024-06
15466,2024-06-10 03:30:00,2024-06-10 03:45:00,304,304,4,03:30:00,2024-06-10,76.0,,,,,2024-06
15467,2024-06-10 03:45:00,2024-06-10 04:00:00,296,296,4,03:45:00,2024-06-10,74.0,,,,,2024-06
15468,2024-06-10 04:00:00,2024-06-10 04:15:00,308,308,5,04:00:00,2024-06-10,77.0,,,,,2024-06
15469,2024-06-10 04:15:00,2024-06-10 04:30:00,363,363,5,04:15:00,2024-06-10,90.75,,,,,2024-06
15470,2024-06-10 04:30:00,2024-06-10 04:45:00,335,335,5,04:30:00,2024-06-10,83.75,,,,,2024-06
15471,2024-06-10 04:45:00,2024-06-10 05:00:00,334,334,5,04:45:00,2024-06-10,83.5,,,,,2024-06
15472,2024-06-10 05:00:00,2024-06-10 05:15:00,368,368,6,05:00:00,2024-06-10,92.0,,,,,2024-06
15473,2024-06-10 05:15:00,2024-06-10 05:30:00,354,354,6,05:15:00,2024-06-10,88.5,,,,,2024-06
15474,2024-06-10 05:30:00,2024-06-10 05:45:00,345,345,6,05:30:00,2024-06-10,86.25,,,,,2024-06
15475,2024-06-10 05:45:00,2024-06-10 06:00:00,389,389,6,05:45:00,2024-06-10,97.25,,,,,2024-06
15476,2024-06-10 06:00:00,2024-06-10 06:15:00,730,730,7,06:00:00,2024-06-10,182.5,,,,,2024-06
15477,2024-06-10 06:15:00,2024-06-10 06:30:00,977,977,7,06:15:00,2024-06-10,244.25,,,,,2024-06
15478,2024-06-10 06:30:00,2024-06-10 06:45:00,951,951,7,06:30:00,2024-06-10,237.75,,,,,2024-06
15479,2024-06-10 06:45:00,2024-06-10 07:00:00,893,893,7,06:45:00,2024-06-10,223.25,,,,,2024-06
15480,2024-06-10 07:00:00,2024-06-10 07:15:00,862,862,8,07:00:00,2024-06-10,215.5,,,,,2024-06
15481,2024-06-10 07:15:00,2024-06-10 07:30:00,861,861,8,07:15:00,2024-06-10,215.25,,,,,2024-06
15482,2024-06-10 07:30:00,2024-06-10 07:45:00,863,863,8,07:30:00,2024-06-10,215.75,,,,,2024-06
15483,2024-06-10 07:45:00,2024-06-10 08:00:00,845,845,8,07:45:00,2024-06-10,211.25,,,,,2024-06
15484,2024-06-10 08:00:00,2024-06-10 08:15:00,850,850,9,08:00:00,2024-06-10,212.5,,,,,2024-06
15485,2024-06-10 08:15:00,2024-06-10 08:30:00,877,877,9,08:15:00,2024-06-10,219.25,,,,,2024-06
15486,2024-06-10 08:30:00,2024-06-10 08:45:00,856,856,9,08:30:00,2024-06-10,214.0,,,,,2024-06
15487,2024-06-10 08:45:00,2024-06-10 09:00:00,874,874,9,08:45:00,2024-06-10,218.5,,,,,2024-06
15488,2024-06-10 09:00:00,2024-06-10 09:15:00,884,884,10,09:00:00,2024-06-10,221.0,,,,,2024-06
15489,2024-06-10 09:15:00,2024-06-10 09:30:00,863,863,10,09:15:00,2024-06-10,215.75,,,,,2024-06
15490,2024-06-10 09:30:00,2024-06-10 09:45:00,898,898,10,09:30:00,2024-06-10,224.5,,,,,2024-06
15491,2024-06-10 09:45:00,2024-06-10 10:00:00,857,857,10,09:45:00,2024-06-10,214.25,,,,,2024-06
15492,2024-06-10 10:00:00,2024-06-10 10:15:00,865,865,11,10:00:00,2024-06-10,216.25,,,,,2024-06
15493,2024-06-10 10:15:00,2024-06-10 10:30:00,866,866,11,10:15:00,2024-06-10,216.5,,,,,2024-06
15494,2024-06-10 10:30:00,2024-06-10 10:45:00,827,827,11,10:30:00,2024-06-10,206.75,,,,,2024-06
15495,2024-06-10 10:45:00,2024-06-10 11:00:00,861,861,11,10:45:00,2024-06-10,215.25,,,,,2024-06
15496,2024-06-10 11:00:00,2024-06-10 11:15:00,837,837,12,11:00:00,2024-06-10,209.25,,,,,2024-06
15497,2024-06-10 11:15:00,2024-06-10 11:30:00,873,873,12,11:15:00,2024-06-10,218.25,,,,,2024-06
15498,2024-06-10 11:30:00,2024-06-10 11:45:00,893,893,12,11:30:00,2024-06-10,223.25,,,,,2024-06
15499,2024-06-10 11:45:00,2024-06-10 12:00:00,894,894,12,11:45:00,2024-06-10,223.5,,,,,2024-06
15500,2024-06-10 12:00:00,2024-06-10 12:15:00,870,870,13,12:00:00,2024-06-10,217.5,,,,,2024-06
15501,2024-06-10 12:15:00,2024-06-10 12:30:00,896,896,13,12:15:00,2024-06-10,224.0,,,,,2024-06
15502,2024-06-10 12:30:00,2024-06-10 12:45:00,870,870,13,12:30:00,2024-06-10,217.5,,,,,2024-06
15503,2024-06-10 12:45:00,2024-06-10 13:00:00,858,858,13,12:45:00,2024-06-10,214.5,,,,,2024-06
15504,2024-06-10 13:00:00,2024-06-10 13:15:00,897,897,14,13:00:00,2024-06-10,224.25,,,,,2024-06
15505,2024-06-10 13:15:00,2024-06-10 13:30:00,889,889,14,13:15:00,2024-06-10,222.25,,,,,2024-06
15506,2024-06-10 13:30:00,2024-06-10 13:45:00,862,862,14,13:30:00,2024-06-10,215.5,,,,,2024-06
15507,2024-06-10 13:45:00,2024-06-10 14:00:00,798,798,14,13:45:00,2024-06-10,199.5,,,,,2024-06
15508,2024-06-10 14:00:00,2024-06-10 14:15:00,842,842,15,14:00:00,2024-06-10,210.5,,,,,2024-06
15509,2024-06-10 14:15:00,2024-06-10 14:30:00,853,853,15,14:15:00,2024-06-10,213.25,,,,,2024-06
15510,2024-06-10 14:30:00,2024-06-10 14:45:00,851,851,15,14:30:00,2024-06-10,212.75,,,,,2024-06
15511,2024-06-10 14:45:00,2024-06-10 15:00:00,850,850,15,14:45:00,2024-06-10,212.5,,,,,2024-06
15512,2024-06-10 15:00:00,2024-06-10 15:15:00,844,844,16,15:00:00,2024-06-10,211.0,,,,,2024-06
15513,2024-06-10 15:15:00,2024-06-10 15:30:00,817,817,16,15:15:00,2024-06-10,204.25,,,,,2024-06
15514,2024-06-10 15:30:00,2024-06-10 15:45:00,797,797,16,15:30:00,2024-06-10,199.25,,,,,2024-06
15515,2024-06-10 15:45:00,2024-06-10 16:00:00,815,815,16,15:45:00,2024-06-10,203.75,,,,,2024-06
15516,2024-06-10 16:00:00,2024-06-10 16:15:00,783,783,17,16:00:00,2024-06-10,195.75,,,,,2024-06
15517,2024-06-10 16:15:00,2024-06-10 16:30:00,756,756,17,16:15:00,2024-06-10,189.0,,,,,2024-06
15518,2024-06-10 16:30:00,2024-06-10 16:45:00,768,768,17,16:30:00,2024-06-10,192.0,,,,,2024-06
15519,2024-06-10 16:45:00,2024-06-10 17:00:00,762,762,17,16:45:00,2024-06-10,190.5,,,,,2024-06
15520,2024-06-10 17:00:00,2024-06-10 17:15:00,758,758,18,17:00:00,2024-06-10,189.5,,,,,2024-06
15521,2024-06-10 17:15:00,2024-06-10 17:30:00,782,782,18,17:15:00,2024-06-10,195.5,,,,,2024-06
15522,2024-06-10 17:30:00,2024-06-10 17:45:00,766,766,18,17:30:00,2024-06-10,191.5,,,,,2024-06
15523,2024-06-10 17:45:00,2024-06-10 18:00:00,746,746,18,17:45:00,2024-06-10,186.5,,,,,2024-06
15524,2024-06-10 18:00:00,2024-06-10 18:15:00,353,353,19,18:00:00,2024-06-10,88.25,,,,,2024-06
15525,2024-06-10 18:15:00,2024-06-10 18:30:00,318,318,19,18:15:00,2024-06-10,79.5,,,,,2024-06
15526,2024-06-10 18:30:00,2024-06-10 18:45:00,310,310,19,18:30:00,2024-06-10,77.5,,,,,2024-06
15527,2024-06-10 18:45:00,2024-06-10 19:00:00,295,295,19,18:45:00,2024-06-10,73.75,,,,,2024-06
15528,2024-06-10 19:00:00,2024-06-10 19:15:00,289,289,20,19:00:00,2024-06-10,72.25,,,,,2024-06
15529,2024-06-10 19:15:00,2024-06-10 19:30:00,295,295,20,19:15:00,2024-06-10,73.75,,,,,2024-06
15530,2024-06-10 19:30:00,2024-06-10 19:45:00,290,290,20,19:30:00,2024-06-10,72.5,,,,,2024-06
15531,2024-06-10 19:45:00,2024-06-10 20:00:00,283,283,20,19:45:00,2024-06-10,70.75,,,,,2024-06
15532,2024-06-10 20:00:00,2024-06-10 20:15:00,293,293,21,20:00:00,2024-06-10,73.25,,,,,2024-06
15533,2024-06-10 20:15:00,2024-06-10 20:30:00,286,286,21,20:15:00,2024-06-10,71.5,,,,,2024-06
15534,2024-06-10 20:30:00,2024-06-10 20:45:00,279,279,21,20:30:00,2024-06-10,69.75,,,,,2024-06
15535,2024-06-10 20:45:00,2024-06-10 21:00:00,278,278,21,20:45:00,2024-06-10,69.5,,,,,2024-06
15536,2024-06-10 21:00:00,2024-06-10 21:15:00,275,275,22,21:00:00,2024-06-10,68.75,,,,,2024-06
15537,2024-06-10 21:15:00,2024-06-10 21:30:00,272,272,22,21:15:00,2024-06-10,68.0,,,,,2024-06
15538,2024-06-10 21:30:00,2024-06-10 21:45:00,270,270,22,21:30:00,2024-06-10,67.5,,,,,2024-06
15539,2024-06-10 21:45:00,2024-06-10 22:00:00,272,272,22,21:45:00,2024-06-10,68.0,,,,,2024-06
15540,2024-06-10 22:00:00,2024-06-10 22:15:00,263,263,23,22:00:00,2024-06-10,65.75,,,,,2024-06
15541,2024-06-10 22:15:00,2024-06-10 22:30:00,263,263,23,22:15:00,2024-06-10,65.75,,,,,2024-06
15542,2024-06-10 22:30:00,2024-06-10 22:45:00,260,260,23,22:30:00,2024-06-10,65.0,,,,,2024-06
15543,2024-06-10 22:45:00,2024-06-10 23:00:00,251,251,23,22:45:00,2024-06-10,62.75,,,,,2024-06
15544,2024-06-10 23:00:00,2024-06-10 23:15:00,251,251,24,23:00:00,2024-06-10,62.75,,,,,2024-06
15545,2024-06-10 23:15:00,2024-06-10 23:30:00,253,253,24,23:15:00,2024-06-10,63.25,,,,,2024-06
15546,2024-06-10 23:30:00,2024-06-10 23:45:00,255,255,24,23:30:00,2024-06-10,63.75,,,,,2024-06
15547,2024-06-10 23:45:00,2024-06-11 00:00:00,242,242,24,23:45:00,2024-06-10,60.5,,,,,2024-06
15548,2024-06-11 00:00:00,2024-06-11 00:15:00,235,235,1,00:00:00,2024-06-11,58.75,,,,,2024-06
15549,2024-06-11 00:15:00,2024-06-11 00:30:00,232,232,1,00:15:00,2024-06-11,58.0,,,,,2024-06
15550,2024-06-11 00:30:00,2024-06-11 00:45:00,228,228,1,00:30:00,2024-06-11,57.0,,,,,2024-06
15551,2024-06-11 00:45:00,2024-06-11 01:00:00,232,232,1,00:45:00,2024-06-11,58.0,,,,,2024-06
15552,2024-06-11 01:00:00,2024-06-11 01:15:00,237,237,2,01:00:00,2024-06-11,59.25,,,,,2024-06
15553,2024-06-11 01:15:00,2024-06-11 01:30:00,242,242,2,01:15:00,2024-06-11,60.5,,,,,2024-06
15554,2024-06-11 01:30:00,2024-06-11 01:45:00,233,233,2,01:30:00,2024-06-11,58.25,,,,,2024-06
15555,2024-06-11 01:45:00,2024-06-11 02:00:00,231,231,2,01:45:00,2024-06-11,57.75,,,,,2024-06
15556,2024-06-11 02:00:00,2024-06-11 02:15:00,229,229,3,02:00:00,2024-06-11,57.25,,,,,2024-06
15557,2024-06-11 02:15:00,2024-06-11 02:30:00,225,225,3,02:15:00,2024-06-11,56.25,,,,,2024-06
15558,2024-06-11 02:30:00,2024-06-11 02:45:00,237,237,3,02:30:00,2024-06-11,59.25,,,,,2024-06
15559,2024-06-11 02:45:00,2024-06-11 03:00:00,234,234,3,02:45:00,2024-06-11,58.5,,,,,2024-06
15560,2024-06-11 03:00:00,2024-06-11 03:15:00,233,233,4,03:00:00,2024-06-11,58.25,,,,,2024-06
15561,2024-06-11 03:15:00,2024-06-11 03:30:00,234,234,4,03:15:00,2024-06-11,58.5,,,,,2024-06
15562,2024-06-11 03:30:00,2024-06-11 03:45:00,263,263,4,03:30:00,2024-06-11,65.75,,,,,2024-06
15563,2024-06-11 03:45:00,2024-06-11 04:00:00,256,256,4,03:45:00,2024-06-11,64.0,,,,,2024-06
15564,2024-06-11 04:00:00,2024-06-11 04:15:00,267,267,5,04:00:00,2024-06-11,66.75,,,,,2024-06
15565,2024-06-11 04:15:00,2024-06-11 04:30:00,272,272,5,04:15:00,2024-06-11,68.0,,,,,2024-06
15566,2024-06-11 04:30:00,2024-06-11 04:45:00,273,273,5,04:30:00,2024-06-11,68.25,,,,,2024-06
15567,2024-06-11 04:45:00,2024-06-11 05:00:00,312,312,5,04:45:00,2024-06-11,78.0,,,,,2024-06
15568,2024-06-11 05:00:00,2024-06-11 05:15:00,331,331,6,05:00:00,2024-06-11,82.75,,,,,2024-06
15569,2024-06-11 05:15:00,2024-06-11 05:30:00,321,321,6,05:15:00,2024-06-11,80.25,,,,,2024-06
15570,2024-06-11 05:30:00,2024-06-11 05:45:00,333,333,6,05:30:00,2024-06-11,83.25,,,,,2024-06
15571,2024-06-11 05:45:00,2024-06-11 06:00:00,342,342,6,05:45:00,2024-06-11,85.5,,,,,2024-06
15572,2024-06-11 06:00:00,2024-06-11 06:15:00,671,671,7,06:00:00,2024-06-11,167.75,,,,,2024-06
15573,2024-06-11 06:15:00,2024-06-11 06:30:00,800,800,7,06:15:00,2024-06-11,200.0,,,,,2024-06
15574,2024-06-11 06:30:00,2024-06-11 06:45:00,736,736,7,06:30:00,2024-06-11,184.0,,,,,2024-06
15575,2024-06-11 06:45:00,2024-06-11 07:00:00,732,732,7,06:45:00,2024-06-11,183.0,,,,,2024-06
15576,2024-06-11 07:00:00,2024-06-11 07:15:00,767,767,8,07:00:00,2024-06-11,191.75,,,,,2024-06
15577,2024-06-11 07:15:00,2024-06-11 07:30:00,776,776,8,07:15:00,2024-06-11,194.0,,,,,2024-06
15578,2024-06-11 07:30:00,2024-06-11 07:45:00,783,783,8,07:30:00,2024-06-11,195.75,,,,,2024-06
15579,2024-06-11 07:45:00,2024-06-11 08:00:00,776,776,8,07:45:00,2024-06-11,194.0,,,,,2024-06
15580,2024-06-11 08:00:00,2024-06-11 08:15:00,784,784,9,08:00:00,2024-06-11,196.0,,,,,2024-06
15581,2024-06-11 08:15:00,2024-06-11 08:30:00,822,822,9,08:15:00,2024-06-11,205.5,,,,,2024-06
15582,2024-06-11 08:30:00,2024-06-11 08:45:00,830,830,9,08:30:00,2024-06-11,207.5,,,,,2024-06
15583,2024-06-11 08:45:00,2024-06-11 09:00:00,835,835,9,08:45:00,2024-06-11,208.75,,,,,2024-06
15584,2024-06-11 09:00:00,2024-06-11 09:15:00,857,857,10,09:00:00,2024-06-11,214.25,,,,,2024-06
15585,2024-06-11 09:15:00,2024-06-11 09:30:00,818,818,10,09:15:00,2024-06-11,204.5,,,,,2024-06
15586,2024-06-11 09:30:00,2024-06-11 09:45:00,811,811,10,09:30:00,2024-06-11,202.75,,,,,2024-06
15587,2024-06-11 09:45:00,2024-06-11 10:00:00,816,816,10,09:45:00,2024-06-11,204.0,,,,,2024-06
15588,2024-06-11 10:00:00,2024-06-11 10:15:00,827,827,11,10:00:00,2024-06-11,206.75,,,,,2024-06
15589,2024-06-11 10:15:00,2024-06-11 10:30:00,827,827,11,10:15:00,2024-06-11,206.75,,,,,2024-06
15590,2024-06-11 10:30:00,2024-06-11 10:45:00,845,845,11,10:30:00,2024-06-11,211.25,,,,,2024-06
15591,2024-06-11 10:45:00,2024-06-11 11:00:00,819,819,11,10:45:00,2024-06-11,204.75,,,,,2024-06
15592,2024-06-11 11:00:00,2024-06-11 11:15:00,838,838,12,11:00:00,2024-06-11,209.5,,,,,2024-06
15593,2024-06-11 11:15:00,2024-06-11 11:30:00,844,844,12,11:15:00,2024-06-11,211.0,,,,,2024-06
15594,2024-06-11 11:30:00,2024-06-11 11:45:00,851,851,12,11:30:00,2024-06-11,212.75,,,,,2024-06
15595,2024-06-11 11:45:00,2024-06-11 12:00:00,863,863,12,11:45:00,2024-06-11,215.75,,,,,2024-06
15596,2024-06-11 12:00:00,2024-06-11 12:15:00,871,871,13,12:00:00,2024-06-11,217.75,,,,,2024-06
15597,2024-06-11 12:15:00,2024-06-11 12:30:00,851,851,13,12:15:00,2024-06-11,212.75,,,,,2024-06
15598,2024-06-11 12:30:00,2024-06-11 12:45:00,843,843,13,12:30:00,2024-06-11,210.75,,,,,2024-06
15599,2024-06-11 12:45:00,2024-06-11 13:00:00,831,831,13,12:45:00,2024-06-11,207.75,,,,,2024-06
15600,2024-06-11 13:00:00,2024-06-11 13:15:00,816,816,14,13:00:00,2024-06-11,204.0,,,,,2024-06
15601,2024-06-11 13:15:00,2024-06-11 13:30:00,821,821,14,13:15:00,2024-06-11,205.25,,,,,2024-06
15602,2024-06-11 13:30:00,2024-06-11 13:45:00,804,804,14,13:30:00,2024-06-11,201.0,,,,,2024-06
15603,2024-06-11 13:45:00,2024-06-11 14:00:00,796,796,14,13:45:00,2024-06-11,199.0,,,,,2024-06
15604,2024-06-11 14:00:00,2024-06-11 14:15:00,800,800,15,14:00:00,2024-06-11,200.0,,,,,2024-06
15605,2024-06-11 14:15:00,2024-06-11 14:30:00,813,813,15,14:15:00,2024-06-11,203.25,,,,,2024-06
15606,2024-06-11 14:30:00,2024-06-11 14:45:00,818,818,15,14:30:00,2024-06-11,204.5,,,,,2024-06
15607,2024-06-11 14:45:00,2024-06-11 15:00:00,817,817,15,14:45:00,2024-06-11,204.25,,,,,2024-06
15608,2024-06-11 15:00:00,2024-06-11 15:15:00,802,802,16,15:00:00,2024-06-11,200.5,,,,,2024-06
15609,2024-06-11 15:15:00,2024-06-11 15:30:00,768,768,16,15:15:00,2024-06-11,192.0,,,,,2024-06
15610,2024-06-11 15:30:00,2024-06-11 15:45:00,753,753,16,15:30:00,2024-06-11,188.25,,,,,2024-06
15611,2024-06-11 15:45:00,2024-06-11 16:00:00,747,747,16,15:45:00,2024-06-11,186.75,,,,,2024-06
15612,2024-06-11 16:00:00,2024-06-11 16:15:00,729,729,17,16:00:00,2024-06-11,182.25,,,,,2024-06
15613,2024-06-11 16:15:00,2024-06-11 16:30:00,720,720,17,16:15:00,2024-06-11,180.0,,,,,2024-06
15614,2024-06-11 16:30:00,2024-06-11 16:45:00,700,700,17,16:30:00,2024-06-11,175.0,,,,,2024-06
15615,2024-06-11 16:45:00,2024-06-11 17:00:00,701,701,17,16:45:00,2024-06-11,175.25,,,,,2024-06
15616,2024-06-11 17:00:00,2024-06-11 17:15:00,689,689,18,17:00:00,2024-06-11,172.25,,,,,2024-06
15617,2024-06-11 17:15:00,2024-06-11 17:30:00,686,686,18,17:15:00,2024-06-11,171.5,,,,,2024-06
15618,2024-06-11 17:30:00,2024-06-11 17:45:00,677,677,18,17:30:00,2024-06-11,169.25,,,,,2024-06
15619,2024-06-11 17:45:00,2024-06-11 18:00:00,681,681,18,17:45:00,2024-06-11,170.25,,,,,2024-06
15620,2024-06-11 18:00:00,2024-06-11 18:15:00,351,351,19,18:00:00,2024-06-11,87.75,,,,,2024-06
15621,2024-06-11 18:15:00,2024-06-11 18:30:00,301,301,19,18:15:00,2024-06-11,75.25,,,,,2024-06
15622,2024-06-11 18:30:00,2024-06-11 18:45:00,299,299,19,18:30:00,2024-06-11,74.75,,,,,2024-06
15623,2024-06-11 18:45:00,2024-06-11 19:00:00,294,294,19,18:45:00,2024-06-11,73.5,,,,,2024-06
15624,2024-06-11 19:00:00,2024-06-11 19:15:00,289,289,20,19:00:00,2024-06-11,72.25,,,,,2024-06
15625,2024-06-11 19:15:00,2024-06-11 19:30:00,292,292,20,19:15:00,2024-06-11,73.0,,,,,2024-06
15626,2024-06-11 19:30:00,2024-06-11 19:45:00,276,276,20,19:30:00,2024-06-11,69.0,,,,,2024-06
15627,2024-06-11 19:45:00,2024-06-11 20:00:00,279,279,20,19:45:00,2024-06-11,69.75,,,,,2024-06
15628,2024-06-11 20:00:00,2024-06-11 20:15:00,276,276,21,20:00:00,2024-06-11,69.0,,,,,2024-06
15629,2024-06-11 20:15:00,2024-06-11 20:30:00,261,261,21,20:15:00,2024-06-11,65.25,,,,,2024-06
15630,2024-06-11 20:30:00,2024-06-11 20:45:00,273,273,21,20:30:00,2024-06-11,68.25,,,,,2024-06
15631,2024-06-11 20:45:00,2024-06-11 21:00:00,274,274,21,20:45:00,2024-06-11,68.5,,,,,2024-06
15632,2024-06-11 21:00:00,2024-06-11 21:15:00,269,269,22,21:00:00,2024-06-11,67.25,,,,,2024-06
